user_id,betting_count,betting_sum,credit_count,credit_sum,utility_count,utility_sum,transport_count,transport_sum,government_count,government_sum,income_count,income_sum,shops_count,shops_sum,cafes_count,cafes_sum,hotels_count,hotels_sum,entertainment_count,entertainment_sum,health_count,health_sum,parking_count,parking_sum,commission_count,commission_sum,atm_count,atm_sum,online_services_count,online_services_sum,person_transfer_count,person_transfer_sum,small_business_count,small_business_sum,credit_taken_count,credit_payment_count,total_income,total_expense,transaction_count,max_income,max_expense,avg_transaction,expense_to_income_ratio,betting_expense_ratio,credit_expense_ratio,entertainment_expense_ratio,hotels_expense_ratio,cafes_expense_ratio,utility_expense_ratio,shops_expense_ratio,betting_count_ratio,credit_count_ratio,utility_count_ratio,transport_count_ratio,risk_score,label
179,148,1757706.95,99,3485659.47,89,1384075.16,83,627373.18,61,2128545.69,178,15674762.66,216,4464334.88,51,658080.78,11,546807.63,8,35366.88,3,9015.01,0,0.0,9,4878.51,5,144546.23,2,1582.78,744,9365309.87,132,2035176.55,23,76,25928818.03,18188032.5,1886,1313048.3,1235771.41,23391.76,0.7015,0.0966,0.1916,0.0019,0.0301,0.0362,0.0761,0.2455,0.0785,0.0525,0.0472,0.044,5,0
180,120,2854227.29,126,4128088.59,87,1933422.51,105,863286.61,71,651402.22,172,11503184.16,213,4156356.92,75,1634819.46,10,123917.52,9,79990.17,3,10665.51,0,0.0,1,236.67,10,691966.09,1,1013.84,841,14667543.51,131,2271632.98,28,98,21839289.16,24039892.54,2013,1294537.89,897673.69,22791.45,1.1008,0.1187,0.1717,0.0033,0.0052,0.068,0.0804,0.1729,0.0596,0.0626,0.0432,0.0522,25,1
181,147,3254773.28,117,3466155.5,171,2292300.66,158,3732571.9,104,2947157.11,253,22160713.74,319,3779498.75,103,2888419.31,17,390578.35,5,8247.84,3,23701.87,0,0.0,11,5814.6,10,245262.7,11,499126.07,1248,25699560.5,195,2200744.72,32,85,39209460.38,35724156.24,2940,1494585.75,1327781.68,25487.62,0.9111,0.0911,0.097,0.0002,0.0109,0.0809,0.0642,0.1058,0.05,0.0398,0.0582,0.0537,0,0
182,100,773048.12,106,4151036.74,137,2158408.55,102,524905.36,85,2900691.71,178,14427040.7,232,2266047.87,80,1339566.67,12,62718.68,13,44926.2,1,4877.24,0,0.0,4,1039.37,4,521395.37,2,1259.97,773,13616944.8,145,3776013.78,28,78,26180104.71,22421726.7,2018,1846723.47,1681241.3,24084.16,0.8564,0.0345,0.1851,0.002,0.0028,0.0597,0.0963,0.1011,0.0496,0.0525,0.0679,0.0505,0,0
183,137,1928999.15,108,4187880.83,161,2846442.4,137,1923315.27,125,3288474.25,240,17722040.77,305,5102688.26,96,2702162.22,9,97253.36,8,30022.39,1,13765.69,0,0.0,14,7201.6,13,1551777.23,10,323137.81,1143,23552409.54,164,3806511.12,27,81,38344404.89,31251506.42,2727,1797364.05,1559161.62,25521.05,0.815,0.0617,0.134,0.001,0.0031,0.0865,0.0911,0.1633,0.0502,0.0396,0.059,0.0502,0,0
184,147,4162953.92,163,13772014.62,130,1629440.04,140,1796103.16,101,1982440.44,225,16903754.99,285,2470832.33,78,1080800.85,13,171365.36,9,59678.79,3,58056.08,0,0.0,6,1589.43,4,54417.95,4,49733.01,1042,22072519.66,159,5302840.4,46,117,36091417.48,35918160.52,2563,1607498.24,1312739.3,28095.82,0.9952,0.1159,0.3834,0.0017,0.0048,0.0301,0.0454,0.0688,0.0574,0.0636,0.0507,0.0546,25,1
185,136,1918349.21,129,3989275.88,127,1445100.07,112,1090691.76,87,2482586.74,281,18305165.34,305,4076789.06,102,1670864.87,12,98409.32,13,57656.09,1,5691.4,0,0.0,5,1218.0,10,363333.39,3,18008.87,1119,23263471.89,153,3139382.58,40,89,30023394.64,32157414.49,2660,1143165.07,1070202.71,23376.24,1.0711,0.0597,0.1241,0.0018,0.0031,0.052,0.0449,0.1268,0.0511,0.0485,0.0477,0.0421,15,0
186,156,1761241.38,129,4067114.44,145,2190375.08,163,2172408.42,120,3805793.2,280,20378382.6,352,4626157.34,114,1305351.47,10,183809.79,5,31413.7,5,20862.56,0,0.0,10,6446.3,5,248876.51,7,171942.46,1248,21410153.25,179,3366390.26,39,90,33452651.88,33426710.72,3014,1274425.83,1184745.32,22189.57,0.9992,0.0527,0.1217,0.0009,0.0055,0.0391,0.0655,0.1384,0.0518,0.0428,0.0481,0.0541,10,0
187,135,2126878.4,139,4706532.06,165,3306651.36,154,1923707.85,93,1559117.8,276,20905987.17,325,4805019.61,103,792273.35,16,223845.28,5,13231.67,2,6790.92,0,0.0,13,2604.67,8,303561.47,9,156223.76,1089,19976713.29,197,2302494.09,37,102,31956762.01,33471534.93,2790,1267053.87,1530353.89,23451.0,1.0474,0.0635,0.1406,0.0004,0.0067,0.0237,0.0988,0.1436,0.0484,0.0498,0.0591,0.0552,10,0
188,136,2130411.85,123,5685476.77,139,1424190.59,144,964239.76,84,1060333.0,211,16124724.65,250,3724436.93,73,1339778.91,15,29803.84,5,17686.22,3,14151.25,0,0.0,7,4220.49,10,823422.56,6,40221.64,1065,20173269.25,161,5357671.95,34,89,28772810.02,31675993.96,2499,965568.81,1133892.27,24189.2,1.1009,0.0673,0.1795,0.0006,0.0009,0.0423,0.045,0.1176,0.0544,0.0492,0.0556,0.0576,20,1
189,189,2391159.55,97,3937332.07,107,1097940.11,121,2759545.86,83,1223695.22,187,11943153.66,249,3673772.95,71,599501.7,8,35623.57,8,37122.93,1,26323.54,0,0.0,10,6366.89,4,39652.57,7,143131.95,907,13469256.66,159,4988594.83,35,62,25146061.08,21960045.27,2268,1195674.5,764135.41,20769.89,0.8733,0.1089,0.1793,0.0017,0.0016,0.0273,0.05,0.1673,0.0833,0.0428,0.0472,0.0534,30,1
190,114,1762231.95,101,1977057.17,167,1743964.83,101,542619.14,86,2377198.7,179,11151827.33,267,3760356.13,60,1427115.19,9,102108.8,4,5909.55,3,24120.65,0,0.0,7,4163.37,3,71353.66,5,158596.52,909,18352381.44,137,1334350.15,22,79,24094896.97,20858843.29,2198,859273.43,945676.01,20452.11,0.8657,0.0845,0.0948,0.0003,0.0049,0.0684,0.0836,0.1803,0.0519,0.046,0.076,0.046,-5,0
191,115,2578156.21,106,4580779.21,93,1113652.47,97,2667345.55,74,1048744.83,194,9743626.09,244,1412244.29,67,1245143.66,9,810352.94,5,42373.53,3,21199.73,0,0.0,3,2014.45,5,171455.56,2,4348.18,841,18718872.83,117,2225487.01,27,79,24897282.85,21982508.89,2021,1777787.78,999699.42,23196.33,0.8829,0.1173,0.2084,0.0019,0.0369,0.0566,0.0507,0.0642,0.0569,0.0524,0.046,0.048,20,1
192,118,1921819.93,134,4623400.41,140,2671462.84,104,583999.69,83,969012.29,240,13393137.06,318,2972629.88,87,950920.63,15,1249737.85,9,20912.71,1,13269.35,0,0.0,9,2857.11,6,98546.73,6,123269.54,1046,19286296.69,159,3891175.58,36,98,28879442.3,24441319.4,2531,1218303.35,864777.49,21067.07,0.8463,0.0786,0.1892,0.0009,0.0511,0.0389,0.1093,0.1216,0.0466,0.0529,0.0553,0.0411,15,0
193,97,1784414.83,96,3842979.45,105,1181095.03,85,762249.36,68,1271056.08,179,13433359.52,210,3070736.37,70,2446797.01,7,235058.57,1,1986.29,0,0.0,0,0.0,3,747.48,7,654965.12,1,1687.86,812,13492752.95,135,1545582.21,29,67,22244009.26,24541309.51,1929,1709923.62,1435734.45,24253.66,1.1033,0.0727,0.1566,0.0001,0.0096,0.0997,0.0481,0.1251,0.0503,0.0498,0.0544,0.0441,20,1
194,120,2061455.15,86,2403097.98,93,2001893.27,100,2094597.25,82,1395674.69,185,10428999.26,239,4453306.66,74,1128108.74,7,64558.94,5,17135.88,2,25101.35,0,0.0,7,3518.14,8,222174.65,10,87081.04,905,15919278.45,159,2062618.84,21,65,23107322.81,22523334.61,2140,1374899.08,1261421.61,21322.74,0.9747,0.0915,0.1067,0.0008,0.0029,0.0501,0.0889,0.1977,0.0561,0.0402,0.0435,0.0467,5,0
195,125,1981452.54,112,5862432.84,134,2011074.63,109,1352648.48,103,3083455.96,239,16977043.45,254,3690330.25,73,968422.33,14,375567.05,9,19254.96,1,29458.0,0,0.0,15,3320.07,4,269188.24,1,1638.34,950,16780326.0,152,2781490.7,33,79,26736180.87,29772244.72,2348,1174573.61,1533594.4,24066.62,1.1136,0.0666,0.1969,0.0006,0.0126,0.0325,0.0675,0.124,0.0532,0.0477,0.0571,0.0464,20,1
196,101,1724234.5,97,2805450.9,100,919409.58,98,715985.86,79,1103145.53,169,10057567.53,247,2436632.75,63,915775.94,8,100707.86,4,27606.93,3,8980.53,0,0.0,9,4136.71,7,373254.53,5,49482.55,885,17133605.12,131,2913224.85,28,69,22114352.08,21170281.45,2053,1429004.78,1745041.85,21083.6,0.9573,0.0814,0.1325,0.0013,0.0048,0.0433,0.0434,0.1151,0.0492,0.0472,0.0487,0.0477,10,0
197,146,1278405.16,130,3841757.03,146,1866553.14,144,1444809.27,117,1602028.46,268,16222472.67,363,5224781.68,102,1626852.27,10,444083.95,10,35461.16,6,35598.26,0,0.0,9,3947.71,13,526264.94,8,148979.3,1261,28429114.87,180,5599768.02,42,88,31158128.72,38125962.48,2981,1249801.89,1330221.93,23241.9,1.2236,0.0335,0.1008,0.0009,0.0116,0.0427,0.049,0.137,0.049,0.0436,0.049,0.0483,10,0
198,155,2237258.36,238,7567755.27,147,5164745.86,163,1272097.58,92,1315159.6,285,16747613.26,366,5119003.89,130,2562952.85,20,106102.36,8,29855.75,3,19542.65,0,0.0,7,1818.41,11,146417.16,13,300964.8,1246,22055226.18,204,4500638.67,62,176,29655215.22,40001439.22,3168,1235233.14,1531401.88,21987.58,1.3489,0.0559,0.1892,0.0007,0.0027,0.0641,0.1291,0.128,0.0489,0.0751,0.0464,0.0515,35,1
199,92,2953132.53,102,4173993.26,124,1979323.41,95,715765.91,80,2516394.45,179,12444087.85,236,3841340.0,65,769447.58,8,97123.81,6,38448.93,2,8783.17,0,0.0,4,1137.6,13,399130.59,15,240436.36,836,13562420.29,121,2229218.8,30,72,23555890.94,22684782.0,2031,1207100.35,926046.02,22767.44,0.963,0.1302,0.184,0.0017,0.0043,0.0339,0.0873,0.1693,0.0453,0.0502,0.0611,0.0468,20,1
200,178,3884450.75,112,5673226.3,113,1407357.14,120,1360817.64,113,4305448.11,237,14573697.46,263,5470391.92,83,2122265.34,18,255286.08,8,9761.69,5,40967.1,0,0.0,6,2011.32,8,608457.31,7,78565.76,990,15277898.85,150,2963849.48,29,83,26576963.96,31806150.29,2468,1503013.47,1241349.46,23656.04,1.1968,0.1221,0.1784,0.0003,0.008,0.0667,0.0442,0.172,0.0721,0.0454,0.0458,0.0486,30,1
201,130,1777803.42,125,6540836.06,156,1274806.14,138,1935431.3,113,2068744.7,263,16660018.81,305,3369180.3,89,1567633.57,12,124186.16,16,224885.49,5,42694.75,0,0.0,13,6168.58,7,85756.37,8,162191.06,1035,17256502.88,190,2026121.99,47,78,29590581.14,26108666.38,2666,1326101.21,1899913.21,20892.44,0.8823,0.0681,0.2505,0.0086,0.0048,0.06,0.0488,0.129,0.0488,0.0469,0.0585,0.0518,20,1
202,119,1915484.89,115,5391027.4,148,1991567.31,145,1781823.26,109,3379227.7,262,18393393.02,299,4174166.94,101,2302146.8,13,288182.2,7,15544.78,3,29680.64,0,0.0,12,3451.3,8,688174.52,6,207739.65,1194,18716652.16,196,5956239.86,39,76,34717016.06,31009975.09,2814,1151427.52,1534420.33,23357.14,0.8932,0.0618,0.1738,0.0005,0.0093,0.0742,0.0642,0.1346,0.0423,0.0409,0.0526,0.0515,15,0
203,239,6442462.87,125,5175071.06,173,3356054.3,169,1965396.41,142,1951255.54,311,20725688.0,362,3883181.96,106,1433130.79,25,259271.04,5,59330.28,3,38627.57,0,0.0,4,794.59,9,722030.87,1,291.36,1254,23963037.26,202,3387202.86,31,94,38330704.45,36449490.54,3200,1604714.11,1554079.56,23368.81,0.9509,0.1768,0.142,0.0016,0.0071,0.0393,0.0921,0.1065,0.0747,0.0391,0.0541,0.0528,5,0
204,79,1147966.66,136,3498463.03,91,1537016.27,101,1573871.47,93,1542097.31,203,14549173.66,248,3890217.46,60,871095.27,10,36703.93,7,7491.54,1,324.49,0,0.0,2,853.98,5,96943.96,5,136256.48,878,16110044.49,134,1633573.26,38,98,23711608.83,23799269.32,2099,1273405.37,1524590.9,22635.01,1.0037,0.0482,0.147,0.0003,0.0015,0.0366,0.0646,0.1635,0.0376,0.0648,0.0434,0.0481,5,0
205,139,3736305.1,112,4393301.23,158,2839956.16,132,1636012.9,80,799659.93,233,14326843.17,267,6176551.52,92,2316834.61,13,201853.44,8,76286.11,2,13272.85,0,0.0,8,4884.2,6,98011.62,4,16503.13,1042,21224905.17,172,2055836.69,32,80,28276329.23,32140070.46,2534,969801.4,1180019.43,23842.3,1.1366,0.1163,0.1367,0.0024,0.0063,0.0721,0.0884,0.1922,0.0549,0.0442,0.0624,0.0521,15,0
206,159,2412843.03,77,3470771.71,89,1535277.82,91,2533917.87,79,2387895.41,195,9351567.81,214,2418243.16,64,816677.37,13,799054.72,2,3431.6,1,6827.15,0,0.0,3,655.28,8,893871.84,7,231771.72,817,16386090.05,115,1659872.11,29,48,21697646.66,24639233.58,1997,1819909.28,825949.8,23203.24,1.1356,0.0979,0.1409,0.0001,0.0324,0.0331,0.0623,0.0981,0.0796,0.0386,0.0446,0.0456,20,1
207,218,3063752.88,120,5916451.54,95,764539.35,102,1000483.92,89,2806097.58,181,11392980.78,256,4165752.74,87,2470943.91,7,33206.86,12,62304.76,2,11413.31,0,0.0,8,1691.99,5,38836.83,7,135321.63,915,17919194.72,127,5946881.65,26,94,26142569.64,30054199.0,2282,1256755.8,1366853.39,24626.1,1.1496,0.1019,0.1969,0.0021,0.0011,0.0822,0.0254,0.1386,0.0955,0.0526,0.0416,0.0447,30,1
208,121,1773824.86,116,2653451.68,169,1688547.51,138,1894720.76,118,2095991.94,233,20713982.33,313,4890565.47,86,2661890.43,15,155833.35,6,16122.44,2,24585.59,0,0.0,3,1088.03,5,447811.37,9,178904.6,1057,20244023.56,162,2130612.2,19,97,31663620.78,30758780.16,2614,1376213.49,1214583.1,23880.03,0.9714,0.0577,0.0863,0.0005,0.0051,0.0865,0.0549,0.159,0.0463,0.0444,0.0647,0.0528,0,0
209,148,2197585.4,135,5480410.01,145,3559897.82,156,3311934.37,118,1412804.92,311,25602562.89,325,4917222.24,110,1170704.16,15,536144.01,13,23181.54,3,30625.15,0,0.0,5,3545.64,7,477095.24,7,168179.07,1283,22335014.9,198,3450542.48,37,98,37798888.5,37816851.67,3051,1311011.68,1218576.95,24783.92,1.0005,0.0581,0.1449,0.0006,0.0142,0.031,0.0941,0.13,0.0485,0.0442,0.0475,0.0511,15,0
210,152,5721723.73,142,4837617.91,112,1004384.29,152,2892114.5,123,3130507.7,294,15914869.3,372,4432707.25,98,1653819.79,17,45491.36,11,17437.46,2,15722.03,0,0.0,9,3584.15,8,163610.48,8,153089.56,1268,30564070.22,184,3112069.37,48,94,40273867.03,33851445.05,3039,1127585.58,1388250.74,24391.35,0.8405,0.169,0.1429,0.0005,0.0013,0.0489,0.0297,0.1309,0.05,0.0467,0.0369,0.05,15,0
211,109,1369050.03,125,9762010.86,81,470742.74,113,1211825.24,90,4127073.98,202,15998256.77,242,3529128.72,69,1521401.62,13,96627.93,7,25489.54,3,26131.32,0,0.0,6,1397.15,10,183430.82,6,293424.61,905,14413770.85,147,3198319.36,32,93,30799781.81,26902187.28,2185,1821422.4,1784613.02,26408.22,0.8735,0.0509,0.3629,0.0009,0.0036,0.0566,0.0175,0.1312,0.0499,0.0572,0.0371,0.0517,20,1
212,133,1556933.49,97,3184337.27,118,1115194.29,107,1728090.3,81,1227921.41,217,14198263.49,272,3444036.4,70,589761.28,11,94558.92,10,77187.15,0,0.0,0,0.0,5,989.69,4,595462.39,8,163149.54,945,18763054.6,153,2260427.49,37,60,23970545.71,25596208.82,2285,1088806.72,1398406.25,21692.23,1.0678,0.0608,0.1244,0.003,0.0037,0.023,0.0436,0.1346,0.0582,0.0425,0.0516,0.0468,15,0
213,102,2267331.34,93,5605164.11,122,1916644.13,103,2253151.98,77,1012202.84,189,16618398.52,197,5374329.69,81,1256025.45,8,60599.03,10,62423.24,1,4840.76,0,0.0,6,1445.96,7,448408.86,6,162969.66,897,17576870.39,143,1391662.82,30,63,29693472.58,27045436.48,2100,1281780.81,931433.74,27018.53,0.9108,0.0838,0.2072,0.0023,0.0022,0.0464,0.0709,0.1987,0.0486,0.0443,0.0581,0.049,10,0
214,160,2516375.3,135,2577289.85,161,2403628.97,144,2540994.21,106,1031133.43,295,20267791.39,340,5686832.32,100,1284222.19,17,1013583.41,8,14269.35,6,83496.1,0,0.0,11,5724.62,11,1500373.81,3,7144.48,1315,24915258.31,200,2986511.26,36,99,32554219.43,36705496.47,3088,1039446.26,1311250.37,22428.66,1.1275,0.0686,0.0702,0.0004,0.0276,0.035,0.0655,0.1549,0.0518,0.0437,0.0521,0.0466,5,0
215,216,3153026.22,134,3324099.69,106,2640095.34,141,2121176.8,119,3686594.79,269,16436158.57,350,4208456.95,103,972558.05,19,229819.62,13,60766.73,5,29266.49,0,0.0,15,5754.46,5,103712.22,8,165756.88,1145,20649857.4,173,3335081.88,41,93,31816310.8,29608911.61,2892,1161019.42,1380775.73,21239.7,0.9306,0.1065,0.1123,0.0021,0.0078,0.0328,0.0892,0.1421,0.0747,0.0463,0.0367,0.0488,10,0
216,95,2092394.68,82,2607157.6,86,1328871.97,101,2497536.37,91,1512016.25,234,13957079.56,214,3943890.0,70,1860244.82,14,81067.78,4,64249.43,2,24530.55,0,0.0,5,3260.37,5,122342.32,10,292409.06,803,16639686.15,102,1590821.9,18,64,22382104.6,26485661.55,1968,1134817.49,1111419.66,24831.18,1.1833,0.079,0.0984,0.0024,0.0031,0.0702,0.0502,0.1489,0.0483,0.0417,0.0437,0.0513,10,0
217,242,4053619.84,146,3171162.23,143,1444242.89,144,659558.81,132,1383969.11,264,20319236.27,314,4631159.97,110,1116563.88,16,1885172.94,6,25113.84,6,58313.82,0,0.0,13,3827.58,7,626679.68,5,83531.77,1165,21451597.13,169,3092356.65,32,114,31760059.92,32795915.22,2952,1352776.6,1564708.14,21868.56,1.0326,0.1236,0.0967,0.0008,0.0575,0.034,0.044,0.1412,0.082,0.0495,0.0484,0.0488,20,1
218,87,1307171.56,83,3207625.17,112,694779.51,98,1562422.39,58,806561.75,170,15518520.97,208,2487563.77,50,838442.17,8,41199.22,6,20756.79,0,0.0,0,0.0,4,741.83,4,120268.12,6,87010.04,761,10917979.37,123,3548320.09,21,62,24440183.91,17197642.08,1823,1318816.6,786585.73,22840.28,0.7037,0.076,0.1865,0.0012,0.0024,0.0488,0.0404,0.1446,0.0477,0.0455,0.0614,0.0538,5,0
219,156,2815234.0,134,4034927.94,136,1075302.82,148,731112.73,93,778501.01,287,18408295.16,337,4029997.62,74,1043435.56,15,59169.62,8,7930.97,3,17607.46,0,0.0,12,2707.55,17,724115.08,6,116674.77,1210,20667617.01,188,3120717.84,34,100,32003212.58,26712970.95,2913,1094944.19,1086718.95,20156.6,0.8347,0.1054,0.151,0.0003,0.0022,0.0391,0.0403,0.1509,0.0536,0.046,0.0467,0.0508,20,1
220,100,702284.94,169,6432742.02,99,2279258.27,123,618752.32,98,2549441.86,166,17176324.95,236,2255727.91,75,778714.72,6,7371.18,10,21934.22,3,10673.19,0,0.0,4,967.3,6,597388.48,8,141317.21,795,15111521.68,132,2580646.52,44,125,22084345.25,31364086.65,2080,1618387.44,1758859.36,25696.36,1.4202,0.0224,0.2051,0.0007,0.0002,0.0248,0.0727,0.0719,0.0481,0.0813,0.0476,0.0591,25,1
221,154,3269858.95,120,4954659.56,159,1435150.67,142,1438218.45,111,2020007.52,277,17580620.21,304,4802407.24,88,2300910.6,12,244331.32,10,6923.22,4,73168.61,0,0.0,14,9835.74,7,211793.02,7,65732.89,1188,21092883.83,184,2710076.59,37,83,34121152.62,31484787.55,2862,1280532.27,1622946.6,22923.11,0.9227,0.1039,0.1574,0.0002,0.0078,0.0731,0.0456,0.1525,0.0538,0.0419,0.0556,0.0496,15,0
222,123,2251614.2,102,4101374.23,119,1676687.92,120,2397970.14,86,1227773.84,220,17768701.12,268,3694938.35,83,2280313.07,14,277944.18,10,47173.64,2,9878.88,0,0.0,7,1160.15,11,652943.44,7,122351.62,1028,18783209.74,149,3099018.48,25,77,34128864.43,24636862.99,2398,1334946.38,1014212.91,24506.14,0.7219,0.0914,0.1665,0.0019,0.0113,0.0926,0.0681,0.15,0.0513,0.0425,0.0496,0.05,5,0
223,130,1789703.73,173,11028009.46,116,811628.86,123,1522350.08,83,1777066.23,206,15557045.15,255,3327160.76,83,1062359.35,13,549871.26,7,1811.89,2,8376.65,0,0.0,3,833.8,8,724758.83,4,47070.04,978,17010624.73,138,1682317.54,50,123,32409806.62,24910270.93,2375,1177088.21,955501.79,24134.77,0.7686,0.0718,0.4427,0.0001,0.0221,0.0426,0.0326,0.1336,0.0547,0.0728,0.0488,0.0518,15,0
224,258,4206840.88,128,3417605.36,131,2776870.37,167,938931.63,135,1680141.27,251,20669844.15,303,2343961.41,115,1984093.82,16,418728.55,8,12835.2,5,85443.09,0,0.0,10,4769.67,6,407426.84,4,271494.19,1130,28400419.95,168,3748808.46,37,91,35403126.15,37045493.66,2898,1225230.86,1039278.15,24999.52,1.0464,0.1136,0.0923,0.0003,0.0113,0.0536,0.075,0.0633,0.089,0.0442,0.0452,0.0576,25,1
225,93,1969574.24,107,3892020.41,100,1145525.07,99,1852276.37,70,1602163.44,162,11093692.49,204,2196430.06,66,1647711.28,7,73467.81,3,509.43,0,0.0,0,0.0,7,3697.8,5,311268.04,4,67086.11,723,11546905.07,121,782093.84,25,82,22059108.35,16553111.26,1822,1122388.4,783514.71,21192.22,0.7504,0.119,0.2351,0.0,0.0044,0.0995,0.0692,0.1327,0.051,0.0587,0.0549,0.0543,5,0
226,125,1789343.39,147,4152966.2,146,1740065.19,143,1299612.12,114,1375736.73,302,21981770.51,339,3374153.54,106,3746889.8,14,84154.54,9,39986.7,3,16979.3,0,0.0,11,9009.09,7,588471.65,12,258280.49,1280,24046746.19,182,4062445.44,32,115,34180496.11,34758582.08,3010,1134264.52,1040790.97,22903.35,1.0169,0.0515,0.1195,0.0012,0.0024,0.1078,0.0501,0.0971,0.0415,0.0488,0.0485,0.0475,10,0
227,151,2064807.87,139,4814154.58,190,1848641.56,144,1315572.77,116,2713827.97,286,18472607.54,358,5473093.47,116,2639497.0,14,260448.65,10,21452.57,2,13493.8,0,0.0,10,2294.92,11,998265.38,6,130701.85,1194,18830744.19,185,3658575.6,41,98,31922754.1,32620659.15,3016,1200996.05,951715.65,21400.34,1.0219,0.0633,0.1476,0.0007,0.008,0.0809,0.0567,0.1678,0.0501,0.0461,0.063,0.0477,10,0
228,265,3398461.47,124,5938811.99,136,1822625.43,181,1323044.73,126,3437612.28,289,19571068.65,345,3760127.2,111,1553507.18,18,1921090.36,8,9123.7,1,11685.83,0,0.0,15,10642.16,6,222268.76,11,522321.79,1311,27774288.15,213,5116681.64,33,91,39931346.66,37794990.94,3230,1377415.22,1056230.74,24063.88,0.9465,0.0899,0.1571,0.0002,0.0508,0.0411,0.0482,0.0995,0.082,0.0384,0.0421,0.056,25,1
229,100,2784400.29,93,2914531.53,146,1241887.78,96,1506206.3,66,1885286.68,197,13241902.33,266,5226560.27,79,1356623.48,6,54941.32,10,20405.67,1,4231.01,0,0.0,5,1130.8,5,376001.34,7,149853.94,802,13795707.9,142,2857262.32,26,67,25484286.19,22978277.94,2072,1730800.91,1230858.0,23389.27,0.9017,0.1212,0.1268,0.0009,0.0024,0.059,0.054,0.2275,0.0483,0.0449,0.0705,0.0463,5,0
230,89,1449842.87,102,4309099.8,102,2016376.68,107,1162432.63,85,3313364.0,152,8669227.14,226,3217802.83,69,1570606.87,11,378649.68,9,14397.05,1,16524.11,0,0.0,4,3299.78,5,269567.18,6,65438.87,913,16001934.64,145,3392981.77,34,68,20497466.66,25780516.31,2076,961298.28,1612735.73,22291.9,1.2577,0.0562,0.1671,0.0006,0.0147,0.0609,0.0782,0.1248,0.0429,0.0491,0.0491,0.0515,40,1
231,118,2415445.91,112,6022906.61,157,2750408.35,121,1618929.33,98,3851203.27,200,16426404.39,237,3774596.48,100,1813602.48,3,9634.45,3,11840.08,0,0.0,0,0.0,6,2945.32,3,190104.31,5,17224.25,973,19756458.25,172,3111473.65,26,86,26138059.5,36410621.26,2374,1035419.93,1828797.09,26347.38,1.393,0.0663,0.1654,0.0003,0.0003,0.0498,0.0755,0.1037,0.0497,0.0472,0.0661,0.051,25,1
232,159,3146668.0,213,9306665.63,152,2299759.15,150,2158838.59,106,2325712.6,310,23414981.64,363,5300598.2,131,4858023.99,24,858360.53,10,121767.08,2,5321.06,0,0.0,10,4688.33,11,420337.07,9,119545.98,1296,28518713.23,180,4988204.01,69,144,45027033.38,43398894.56,3191,1204727.86,1344622.9,27711.04,0.9638,0.0725,0.2144,0.0028,0.0198,0.1119,0.053,0.1221,0.0498,0.0668,0.0476,0.047,20,1
233,131,1666125.17,123,2792309.9,180,3263653.09,153,1281588.21,125,2140926.16,280,19221440.83,319,3920541.42,100,776780.61,16,82112.26,13,159368.89,3,20493.39,0,0.0,9,5582.52,8,575525.55,11,159024.7,1207,23340461.43,240,4348944.14,29,94,34290724.05,31191028.93,2997,1020211.78,1095196.88,21849.1,0.9096,0.0534,0.0895,0.0051,0.0026,0.0249,0.1046,0.1257,0.0437,0.041,0.0601,0.0511,-5,0
234,114,911782.22,97,3807780.93,108,2115086.35,116,879992.18,76,1026942.43,209,14588924.3,278,5070776.44,72,1795502.54,9,130223.37,6,4645.35,2,53625.38,0,0.0,7,2012.39,4,71120.31,9,158505.79,861,16015047.89,128,2877318.63,25,72,24907522.53,25325593.53,2160,1326715.88,1404779.64,23256.07,1.0168,0.036,0.1504,0.0002,0.0051,0.0709,0.0835,0.2002,0.0528,0.0449,0.05,0.0537,15,0
235,104,2357058.43,73,2692983.43,92,700374.66,103,1044963.8,80,929021.66,225,14690692.83,252,6985223.48,53,1094313.57,8,54968.85,7,45316.92,3,46999.36,0,0.0,4,2633.73,5,321712.45,8,146637.01,844,12433773.47,127,1412740.03,14,59,22434389.15,22782325.32,2036,1243701.3,1482931.39,22208.6,1.0155,0.1035,0.1182,0.002,0.0024,0.048,0.0307,0.3066,0.0511,0.0359,0.0452,0.0506,15,0
236,149,2246146.79,76,1717977.71,72,784424.26,88,674549.23,74,1028183.56,170,13177051.86,208,1900307.25,62,996716.44,7,747949.35,5,39272.95,2,10567.43,0,0.0,4,915.78,6,454733.05,7,198947.25,705,14415436.33,123,3692481.88,21,55,22746955.86,19592771.55,1807,1600207.82,1305867.44,23430.95,0.8613,0.1146,0.0877,0.002,0.0382,0.0509,0.04,0.097,0.0825,0.0421,0.0398,0.0487,15,0
237,169,3177973.26,117,2990218.12,110,1930713.42,119,1341227.15,83,1283977.36,184,10949450.55,235,3755283.71,65,825240.52,7,140942.93,8,39876.33,3,13009.68,0,0.0,4,812.28,6,321135.8,4,90990.75,833,15639316.44,139,1703161.45,28,89,22539220.55,21928810.05,2134,1212102.73,854945.89,20837.88,0.9729,0.1449,0.1364,0.0018,0.0064,0.0376,0.088,0.1712,0.0792,0.0548,0.0515,0.0558,5,0
